교차로코드,교차로명칭,X좌표,Y좌표
7217,방원중학교(연등),37.57626551,126.80964436
7218,개화육갑문(연등),37.58472270,126.81979023
7219,반원초교(연등),37.50884312,127.00426070
7221,둔치주차장(연등)2,37.53391388,126.91415962
7225,관악소방서(연등)3,37.47455895,126.95290090
7231,언남초교앞(연등),37.45515817,127.05958373
7232,서초더샵1단지앞(연등)1,37.45442444,127.06319558
7234,중화지구대,37.59814125,127.07198630
7242,드림요양병원,37.49643484,127.12204780
7252,수서6단지607동(연등),37.48649737,127.10381342
7265,청계산역,37.44816554,127.05482604
7281,남산도서관(연등),37.55221355,126.98205313
1655,신상도초교,37.49901995,126.94396684
4948,미소로프라자(연등),37.52790577,126.90366335
4949,사근파출소(경보),37.56012225,127.04178258
4950,남성아파트앞,37.51322185,126.89202158
4951,감사원(경보),37.58753098,126.98349544
4952,갈현초교,37.61911747,126.91542390
4953,당서초교정문(연등),37.53156760,126.89807103
4954,송화초교,37.56905651,126.81662912
4957,동향마을,37.54933037,126.80132104
4959,성균관대정문(경보),37.58492613,126.99722441
4960,명륜파출소(경보),37.58777066,126.99667655
4961,명륜제일교회(경보),37.58973570,126.99827337
4962,경신고교앞(경보),37.59098893,126.99943751
4963,우리마트앞(경보),37.58718420,126.99998636
4964,e편한세상효제(연등),37.57341438,127.00326094
4965,충신시장(경보),37.57352392,127.00594053
4966,동망봉터널위,37.58064117,127.01504802
4967,청룡사앞(경보),37.58026788,127.01730294
7259,래미안포레301동앞,37.47341921,127.11071014
4986,공항중,37.56282392,126.81650526
4987,제1청사,37.55852529,126.80658929
4988,유료주차장,37.56104417,126.80461675
4989,공항고등학교,37.55942442,126.80377793
4990,지하차도위,37.56199965,126.80503799
4991,화물터미널앞,37.55037032,126.81559842
4992,반포3동주민센터(연등)2,37.51331273,127.00654118
4993,올림픽진입램프,37.50591729,126.98930216
4994,서초아르누보호텔(연등),37.49491684,127.01763049
4995,염강초교(연등)1,37.56084296,126.86161545
4997,당산초교,37.53934721,126.89506767
4998,선암IC(연등)2,37.46079212,127.02044836
4999,일원우체국,37.49154196,127.08791849
3342,용두4교,37.57405572,127.03505763
4229,우이2교(연등),37.64072688,127.03363534
3791,창일초교,37.64725382,127.04834478
859,힐튼호텔,37.55519197,126.97663957
7282,대경상고(연등),37.55612660,127.01992822
7285,동원중교(연등)1,37.60462594,127.10678299
7289,상계주공5단지,37.65210409,127.06415000
7294,수유3동우체국(연등),37.64225948,127.03017504
7300,용산역앞(연등),37.52703198,126.96435812
7306,응암초교(연등),37.58864284,126.91910851
7307,이조빌라(연등)2,37.56439047,126.92020751
7314,팔복기사식당(연등),37.56884159,126.91833995
7394,북성초교앞(연등)2,37.55862543,126.95464499
7395,아현중앙교회,37.55771624,126.95192539
7396,아현중앙교회(연등),37.55817999,126.95190473
7315,한양대앞(연등)1,37.55752796,127.04199886
7320,홍파복지원(연등),37.67973854,127.05536740
7349,금호래미안아파트앞(경보),37.55221789,127.02380562
7352,파크랜드앞(경보),37.58359389,127.08837777
7354,고척119안전센터,37.50478170,126.85498188
7359,방이119안전센터,37.52005539,127.13689361
7376,상봉한신아파트(경보),37.59662507,127.08317804
7382,미아롯데캐슬,37.61683434,127.03498095
7608,홍제역(연등),37.58840030,126.94464883
7612,이태원입구(연등),37.53417895,126.98888187
7615,신석초교(연등),37.54397040,126.93840362
7085,아크로리버파크105동앞,37.50677573,126.99282639
7091,노원자동차검사소(연등),37.63806523,127.07380032
7013,돈암초교,37.59259085,127.01263568
7586,신정역(연등),37.52482138,126.85449540
7590,방화2단지(연등)2,37.57512146,126.82041564
7383,중곡역(연등),37.56764960,127.08526160
7387,롯데마트서울역(연등),37.55491941,126.96780467
7392,북성초교앞,37.55908654,126.95356351
7393,북성초교앞(연등)1,37.55881717,126.95298404
7428,관악성모의원(연등)1,37.47936328,126.94213596
7819,전기공제회관(연등),37.51382008,127.02025361
7821,제2롯데월드(연등)2,37.51429870,127.10385031
7330,쌍한교(연등)3,37.64411105,127.02963397
7452,서울과학전시관,37.47151081,126.95838903
7483,양화대교북단램프3,37.54691386,126.90807556
7485,외환은행정릉(연등),37.61217438,127.00821253
7487,현대마트,37.60333939,127.07740745
7489,양계농협장위,37.61837591,127.04673008
7493,수서IC,37.49305115,127.09936288
7498,더하우스소호,37.52652771,126.91872226
7505,마포대교북단램프1(연등),37.53774604,126.94282534
7518,강남데시앙포레113동,37.48134394,127.09216859
7527,아이파크101동앞,37.47746217,127.14164555
7530,한국후지필름,37.48460138,126.87973495
7552,서울창포원,37.68955120,127.04938903
7558,쌍용자동차서비스(연등),37.50032492,126.88247394
7560,강남운전면허시험장(연등),37.50815918,127.06771502
7565,시몬스논현,37.51791019,127.02894035
7566,국제기술학교(연등),37.51574574,127.02995736
7569,남도전기(연등),37.48587860,126.95498832
7571,수서신혼희망타운입구(연등),37.47691463,127.11050917
7572,동부기술교육원입구,37.55474448,127.14598345
7576,문정시영아파트(연등)1,37.49140988,127.13460054
7579,반포주공66동(연등)1,37.50247788,126.98631983
7585,송학빌딩(연등),37.50039116,127.14318643
7641,KT도봉지점(연등)1,37.64620198,127.03433409
7723,흑석동부센트레빌2차(연등)2,37.50108823,126.96021701
7749,청계산SH6단지,37.45024868,127.05402560
7771,사당역(경보),37.47658547,126.98285696
7778,올림픽공원R(경보),37.51190709,127.12855756
7780,,37.55919234,126.96239706
7783,정릉쌍용아파트(연등),37.59910367,127.01851587
7785,삼양동주민센터(연등)2,37.62700473,127.01814949
7788,월드컵파크8단지입구,37.57855077,126.88216854
7792,아현스포렉스,37.55549475,126.95583615
7794,강남중학교앞,37.50283367,126.92143655
7806,미래초교(연등)2,37.50338193,126.88885952
7807,반포쇼핑타운(연등),37.50613969,127.00479097
7818,이수교차로(연등),37.50035873,126.98555992
7331,한성대입구역(연등)1,37.58816662,127.00665240
7334,강동구청역 (연등),37.53061075,127.12108915
7823,신화교(연등),37.47538545,126.93634244
7825,충무교(연등),37.47450924,126.93527707
7827,화랑교(연등)1,37.47057177,126.93891302
7829,화랑교(연등)3,37.47073761,126.93977415
7835,정릉쌍용아파트(경보),37.59949677,127.01748475
7836,양평삼호아파트앞,37.52839421,126.89347204
7838,바디프랜드(경보),37.48107101,127.04412289
7384,북가좌사거리(연등),37.58279604,126.91278957
7062,문현초등학교(연등)2,37.48158560,127.13145417
7588,외교센터앞(연등),37.48461576,127.02971597
7845,동양파라곤(경보),37.51557946,127.03849354
7846,영동대교남단(경보),37.52558212,127.05554369
7854,율현동 333번지(경보),37.46905254,127.10408187
7855,다니엘학교입구(경보),37.46155972,127.09006058
7860,어린이병원입구,37.45692225,127.07053060
7866,래미안루체하임아파트앞,37.49024900,127.08110060
7876,강남운전면허시험장(경보),37.50756681,127.06728123
7877,영동3교북단(경보),37.48598301,127.05109593
7043,흑석동부센트레빌2차(연등)1,37.50136579,126.96015246
6846,성북물류센타앞(경보),37.61694025,127.06506137
7014,강남운전면허시험장,37.50731023,127.06737637
7329,우리은행장위(연등),37.61391794,127.04332209
7335,세곡동주민센터앞,37.46904343,127.10802063
7341,꽃동산교회(경보),37.62949836,127.07434279
7342,한성대학교우촌관(경보),37.58320083,127.01112429
7346,대륭테크노타운1차앞,37.46992966,126.88347515
7353,목동119안전센터,37.54283875,126.88395178
7377,구남초교(연등),37.53681479,127.09369186
7492,반포종합사회복지관,37.51032674,127.01057425
7494,위례24단지정문사거리,37.47538097,127.14092523
7497,힐스테이트송파위례,37.47903710,127.14174733
7538,녹번119안전센터,37.60094156,126.93483967
7548,당현초교후문,37.64806107,127.05808791
7619,유화유치원(연등),37.66075677,127.02765467
7622,정부서울청사입구(연등),37.57528466,126.97622144
7847,청담자이(경보),37.52286733,127.05674889
7851,테헤란아이파크103동앞(경보),37.50258488,127.04612112
7861,더케이호텔(경보),37.46808180,127.03421938
7863,타워팰리스(경보),37.48725701,127.05210917
7864,중동고교(경보),37.49405989,127.08078091
7865,도곡대림5동(경보),37.48635558,127.04123323
7867,타워팰리스3차(경보),37.48762864,127.05337036
7868,디에이치아너힐즈301동앞,37.48517616,127.06594468
7869,개포디지털혁신파크,37.48855517,127.06433626
7870,단대부고(경보),37.49547609,127.05538586
7871,양전초교(경보),37.49020989,127.07082181
7873,석탑프라자(경보),37.49306001,127.07600275
7874,중산고교(경보),37.48478436,127.08058554
7879,구립푸른어린이집(경보),37.47345260,127.09999452
7880,래미안대치팰리스113동(경보),37.49572025,127.05927465
7883,도곡삼익아파트(경보),37.49159743,127.04131794
7884,하니움(경보),37.48639519,127.10685833
7888,현대아피스,37.54596954,127.10167880
7890,전파연구소,37.64129335,127.11215923
7893,여의도파크센터,37.52044130,126.91868300
7899,서울숲자이101동,37.55440608,127.03909787
7900,포레스타 501동 입구(경보),37.45086729,127.05685427
7901,장지프라자(경보)2,37.47866771,127.12707085
7906,대림아크로타워,37.52391711,126.90816286
7909,송파푸르지오103동앞,37.48273174,127.14009034
7911,신원프라자아파트,37.49932186,126.86435247
7916,마곡센트럴타워,37.55914033,126.83326790
7920,경동고정문,37.58702155,127.01547350
6802,신월초교입구(연등),37.54098107,126.83798661
6813,토요코인호텔앞,37.56448858,127.00922566
7917,사당역정류장,37.47483302,126.98182190
7919,마커스빌딩,37.56034705,126.83346662
6823,금호어울림센터힐(경보),37.59982325,127.02289031
7380,창원초교(연등)1,37.65229873,127.04137240
7381,창전삼거리(연등)1,37.55100841,126.93261041
7753,"강일9,10단지(연등)",37.56195185,127.17993751
7925,공덕역10번출구,37.54177609,126.95316905
6809,화림빌딩,37.59747060,126.91530323
6811,겸재교,37.58544782,127.07447891
6812,꿈마루도서관,37.61157378,127.01352755
6824,덕암초교(경보),37.66687452,127.08091429
6988,청솔우성아파트,37.57488063,127.05762881
6989,압구정역(연등)1,37.52823952,127.02829402
7002,문정중교(연등),37.48792096,127.13155366
7007,개포도서관(연등),37.48227255,127.06105252
7075,올림픽생활관,37.59031897,126.99936114
7088,서울광장,37.56525905,126.97867232
7649,502동앞(경보),37.51595124,127.09106695
7650,506동앞(경보),37.51332007,127.09201341
7654,국민연금관리공단(경보),37.51586040,127.10007444
7682,SM베스트빌(경보),37.53925349,127.13824663
7689,고덕주공901동앞(경보),37.54917403,127.15144305
7699,상일여중고교(경보),37.54823450,127.17087450
7705,고덕아이파크(경보),37.56033075,127.15543526
7708,중앙하이츠(경보),37.55014491,127.16014344
7713,한영중고교(경보),37.54951470,127.15775642
7786,수색119안전센터,37.58491695,126.88979672
7787,금호파크힐스,37.55367734,127.02123056
7791,아현스포렉스,37.55550178,126.95583750
7795,구로등기소(연등),37.49918231,126.89230537
7808,사육신공원(연등),37.51283477,126.94948752
7811,신림1교(연등),37.47849563,126.93165801
7817,양산교(연등),37.47401252,126.93365630
7824,신화교,37.47517594,126.93672241
7923,마포도화현대아파트,37.54113238,126.95466280
7364,기타(강서도로사업소권역),37.53050335,126.86066835
6849,도봉고등학교(경보),37.68704684,127.03992686
6854,광운전자공고,37.62017856,127.05454128
6866,광운대,37.62008502,127.05845273
7114,동작구청(연등),37.51154487,126.94021371
7542,보문파크뷰,37.58080164,127.01775331
7109,송파파인타운5단지,37.48025930,127.12879034
7127,경찰병원후문(연등),37.49804861,127.12559135
7130,명덕초교입구(연등),37.55795191,127.14452709
7655,동풍아트빌(경보),37.50315603,127.13972280
7132,우신고후문(연등),37.49546853,126.82547539
7134,우리유앤미아파트(연등)2,37.49764306,126.88252905
7136,낙성대역앞(연등),37.47705202,126.96374456
7137,제일제당앞(연등),37.50046840,126.87595265
7146,공진중학교(연등)2,37.56487633,126.84918951
7148,행복한치과(연등),37.49498915,127.15494846
7546,청진상가,37.57021284,126.98116377
7180,제이타워웨딩(연등)2,37.48098856,126.90977687
7549,문래하이테크시티,37.51541783,126.90045689
7550,신정교하부,37.51616441,126.88276491
7597,청계9가(연등)1,37.56954906,127.03028739
7607,청계4가(연등),37.56872241,126.99797260
7610,KT한강로빌딩(연등),37.53205491,126.97064422
7620,구파발역정류장(연등),37.63645565,126.91694326
7621,청계5가(연등),37.56980123,127.00202085
7626,서교동(연등),37.55380957,126.91965419
7628,이대역(연등)1,37.55673782,126.94491984
7633,서울YMCA(연등),37.57020540,126.98595384
7636,마곡10단지,37.55886300,126.81881002
7760,데이즈호텔앞,37.56072110,126.98378047
7762,남문시장입구(연등)1,37.47139245,126.89909044
7764,성일초교(연등),37.53104213,127.12853588
7069,청백104동앞,37.63568047,127.05238500
7070,여의도성모병원(연등),37.51820128,126.93959721
7072,서부새생명약국(연등)1,37.60599154,126.91698691
7361,예향교회앞(연등),37.55496233,127.08841379
7624,청계3가(연등),37.56823490,126.99240998
7627,신촌로터리(연등),37.55544020,126.93609997
7631,영도교(연등),37.57092190,127.01912764
7637,비우당교남측,37.57055704,127.02654037
7777,헌릉로입구(경보),37.46097294,127.08300339
6873,신공덕삼성아파트(연등),37.54257262,126.95401038
6875,신도초교앞,37.63416107,126.92993002
6884,마곡캐슬파크,37.56820429,126.82811373
6918,길동119안전센터(연등)3,37.54078691,127.14520825
6933,우솔초등학교,37.45639482,127.01917681
6943,세곡LH1단지앞,37.46702317,127.10174911
6945,불광롯데캐슬입구,37.61350639,126.93208016
6949,정부서울청사(연등),37.57579735,126.97353139
6954,구파발검문소앞,37.63981287,126.91643859
6955,씨유청구역점(연등),37.56057179,127.01294060
6957,장충체육관(연등),37.56010152,127.00560612
6965,수유시장앞,37.63066484,127.02443630
7665,서울복합물류 GATE 2(경보),37.47587585,127.12002697
6975,답십리래미안위브309동앞,37.57121828,127.05387385
6981,서울대병원앞(연등),37.57997849,127.00214777
7350,동구햇살아파트,37.61348029,127.07293932
7547,서울YMCA,37.57021183,126.98547578
7551,영일시장,37.51673938,126.90062215
6791,신내3지구삼거리,37.61948422,127.10707090
6886,마리오아울렛2,37.47889248,126.88725298
6887,봉천119안전센터(연등),37.48611021,126.94125614
6890,롯데IT캐슬,37.47715382,126.88028220
6895,마곡역서측,37.56017545,126.82214506
6902,마곡M밸리4단지앞,37.56953973,126.82525560
6913,양재시프트,37.47374211,127.03432099
6928,제2롯데월드,37.51417995,127.10344383
6931,자곡초교,37.47283399,127.10008970
6932,"서초보금자리3,4단지",37.45927477,127.02323468
6939,목양침례교회,37.45398678,127.05977671
6942,탄천교1교하부,37.50113526,127.08507079
6964,길음1동주민센터앞,37.61006667,127.01960555
6966,길음뉴타운2단지,37.61031754,127.01617815
6978,광운대(연등)1,37.62062750,127.05881669
6982,상암파출소,37.57830721,126.89350962
7067,오목근린공원(연등)1,37.52882058,126.87248170
7074,동묘앞역(연등)3,37.57409919,127.01930006
7754,동북고입구(경보),37.51841375,127.14066967
7079,신정숲속마을,37.50658000,126.83479353
7080,혜화약국(경보),37.58646336,127.00037423
7103,형촌마을입구,37.46274397,127.02292453
7371,초이동,37.54199175,127.16132243
7015,타워팰리스(연등),37.48831952,127.05290644
7018,세곡중학교,37.46973770,127.09175690
6800,보영물류센터앞(경보),37.52691284,126.88879423
6861,마포푸르지오212동앞,37.55465284,126.95344274
6863,숲유치원,37.63459876,126.92132947
7366,기타(북부도로사업소권역),37.64007956,127.02972646
6871,롯데캐슬루나아파트,37.62652671,127.05118007
6872,광화문D타워(경보),37.57127308,126.97932980
7277,국민은행서교동지점(연등),37.55429482,126.92261084
7278,금강병원(연등),37.51800308,126.98038198
7292,성동경찰서앞(연등),37.56129361,127.03696613
7309,종암대교(연등)2,37.59129362,127.04060835
7322,용두119안전센터앞,37.57813553,127.03179994
7325,옥수파크힐스117동앞,37.54739353,127.01266235
7756,삼각산초교(연등),37.61718829,127.01540118
7666,석촌초등학교(경보),37.50256782,127.10397530
7668,신천나들목(경보),37.51777412,127.07772201
7765,신본교(연등),37.47770141,126.93505924
6842,은평위브201동앞,37.63415616,126.92381690
6876,마곡503동앞,37.56518813,126.81934741
6899,조원아파트,37.48618965,126.91201923
6906,마곡602동앞,37.56643120,126.81911523
6909,예인한약국,37.48754339,126.98602294
6912,의정부부대찌개,37.49532736,126.98585816
6917,서울율현초교,37.47340936,127.10682945
6926,고덕빌라,37.56239899,127.15490905
6935,LH푸르지오,37.46700279,127.09439553
6948,지봉로8길입구,37.57555950,127.01567659
6958,중림동(연등)1,37.55927393,126.96931730
6969,흰돌교회,37.58831057,127.07996868
7400,우이성원아파트,37.66071960,127.01357664
7402,위례22단지입구사거리,37.47828962,127.14170162
6990,세곡동사거리(연등)2,37.46491962,127.10633626
6993,서울대교수아파트(연등)1,37.46789483,126.95784719
7226,잠실대교남단(연등),37.51684301,127.09752296
7233,한국엔지니어링협회앞,37.47600226,126.97319128
6877,마곡601동앞,37.56401875,126.82041049
6900,마곡11단지입구,37.56032296,126.82053003
6907,마곡301동앞,37.56825292,126.81925886
6921,서초구견인차량보관소,37.44703121,127.05608381
6924,율현초교앞,37.47379809,127.10780943
6927,마루공원동측,37.49522485,127.08429951
6937,언남초교앞,37.45465237,127.06042339
6946,충정리시온빌딩앞,37.56001137,126.96496821
6947,경복궁(연등)1,37.57670544,126.97950704
6951,포방터시장,37.59964981,126.94859219
6956,버티고개역(연등),37.54803301,127.00703930
6968,삼양제일교회,37.61886135,127.01913947
6971,면목우체국,37.58265009,127.08854576
6973,현대아피스,37.54595495,127.10167318
6974,동문장애인복지관앞,37.58331767,127.07350416
6977,덕릉터널입구,37.67432014,127.08555703
6986,청량리역(연등)1,37.58056410,127.04594281
6995,관악드림타운107동(연등),37.49032114,126.95285204
6999,잠실병원(연등),37.50393684,127.08950937
7003,동북고입구(연등),37.51955041,127.13810946
7004,서초고(연등),37.48872633,127.00455575
7724,가좌삼거리(연등),37.56995510,126.91362066
7687,고덕1PB(경보)1,37.55631943,127.14896024
7688,경희의료원앞(경보),37.55180309,127.15489251
7728,길음역(연등)2,37.60392445,127.02468173
7740,안암오거리(연등)2,37.58240664,127.02960630
7744,월곡역입구(연등)2,37.59980850,127.04012532
6841,목동삼익아파트,37.52246865,126.87602611
6856,성북세무서(경보),37.58758721,127.01061763
7360,압구정한양아파트(연등)1,37.52869426,127.03744064
6801,시흥4동사거리(연등)2,37.46233065,126.90432659
6870,공릉치안센터(연등),37.62615309,127.07959110
7229,흑석한강푸르지오GATE1앞(경보),37.50366194,126.96530094
7094,한울중학교,37.46257517,126.90769802
7224,성내한양수자인(연등),37.52693990,127.12934664
7238,가산YPP아르센타워,37.47059871,126.88318434
7240,래미안신반포리오센트,37.51843281,127.01494275
7251,수서6단지607동,37.48648230,127.10436350
7253,영동대교남단(연등)2,37.52526660,127.05400854
7256,화곡동물병원(연등),37.54668457,126.84821836
7257,버들2교,37.47700350,127.11944246
7258,율현초교후문,37.47474232,127.10904171
6792,새솔초교,37.61730751,127.10897170
6794,신내3지구사거리,37.61523178,127.10624163
6795,신내우디안201동,37.61680227,127.11057759
7742,연남교(연등),37.56704423,126.91767393
7743,연대녹지대앞(연등),37.56018153,126.93456141
7885,강일리버파크1008동앞,37.55957710,127.18197110
7889,항동,37.48071848,126.82361196
7891,서울창포원,37.69220257,127.04881111
7894,노들섬,37.51789541,126.95920034
7898,서초포레스타501동앞(경보),37.45167456,127.05627385
7660,봉은교(경보),37.51645322,127.06967471
7673,잠실유수지(경보)1,37.50193267,127.08217268
7674,잠실파크리오아파트 308동(경보),37.52306982,127.11141485
7675,잠전초등학교(경보),37.50697577,127.08342302
7692,낙타고개(경보),37.54082797,127.15863068
7695,한산중학교앞(경보),37.52825454,127.13865008
7697,원터공원(경보),37.55467926,127.15020065
7712,초이동(경보),37.54291591,127.16358299
7715,망월교(경보),37.56970066,127.17211247
7722,청담건영101동(경보),37.52788255,127.05168033
7044,명수대현대아파트(연등),37.50625364,126.96885365
7467,서울역자이,37.55411652,126.96572240
6985,장안지하차도(연등)2,37.58051743,127.07608278
7011,송정동공영주차장,37.55018473,127.06851574
7012,포레스트스퀘어,37.56798151,127.05699312
7659,장지IC하향(연등),37.47006086,127.12464176
7676,잠현초등학교(경보),37.52309344,127.10447352
7679,풍납토성(경보),37.53976169,127.12073660
7680,현대아파트 101동 앞(경보),37.52854810,127.11785518
7698,명일삼익가든(경보),37.54661086,127.14756702
7707,준꽃플라워앞(경보),37.54000977,127.15662412
7710,토끼굴(경보),37.55483689,127.12401841
7716,가래여울(경보),37.57590726,127.16920450
7730,대한병원(연등)2,37.63555914,127.02315385
7732,도봉한신아파트(연등),37.68277822,127.04586811
6785,도봉고등학교,37.68735954,127.04218776
6817,교보문고주차장(경보),37.57166689,126.97847001
6819,미아서광빌딩(연등),37.62318831,127.02745691
6825,하계119안전센터,37.63770792,127.07110928
6831,세운스퀘어(경보),37.57216439,126.99643962
7006,강서보건소앞(연등),37.54921043,126.86818761
7045,마포공영주차장입구(연등),37.54039741,126.94289230
7047,서울가좌행복주택(연등)1,37.57006769,126.91041812
7053,서울고교(연등)1,37.48349750,127.00412854
7058,잠원래미안입구,37.51468330,127.01075208
7068,신길삼거리(연등)2,37.51383559,126.92033931
7112,장지공영차고지앞,37.48017120,127.13879544
7589,한성교회(연등),37.51020130,126.84098670
7106,마천삼익아파트(연등),37.49931429,127.15314120
7118,을지로4가(연등)1,37.56727895,126.99808389
7120,을지로4가(연등)3,37.56613632,126.99820071
7126,성내1교(연등)1,37.50088608,127.14786755
7133,문정프라자아파트(연등),37.48918764,127.13205416
7159,방아삼거리(연등)2,37.52400918,127.14661270
7169,금천공동체지원센터(연등)2,37.45104753,126.90828239
7172,"강일3,6단지(연등)",37.56440205,127.17443927
7177,상도터널입구삼거리(연등),37.51268225,126.95376399
7197,개봉역앞(연등)3,37.49379345,126.85844895
7205,여의도역(연등)1,37.52206493,126.92381453
7213,올바로병원(연등),37.48699994,127.00424742
7215,롯데캐슬갤럭시1차아파트(연등)1,37.52112327,127.01641180
7333,양지사거리(연등),37.56701881,127.02874610
7337,홈플러스입구(연등),37.51685935,126.89450529
7345,까치고개동측,37.47602880,126.97341779
7347,한강뚝섬,37.53169791,127.06733577
7591,화성교회,37.54496132,126.84691081
7365,기타(서부도로사업소권역),37.57083901,126.92395930
7693,다솜어린이공원앞,37.56854236,127.17488746
7372,플라워스토리,37.51437793,127.14270686
7379,종로4가(연등)1,37.57008821,126.99785718
7386,삼선빌딩(연등)2,37.55728519,126.97591557
7388,e편한세상신촌401동,37.55893848,126.95651977
7389,e편한세상신촌401동(연등)2,37.55856875,126.95645617
7390,e편한세상신촌401동(연등)3,37.55795252,126.95631123
7391,e편한세상신촌305동,37.56008975,126.95649466
7399,트리마제앞(연등),37.53943173,127.04591370
7404,현대빌딩본관,37.57736514,126.98800474
7410,SRT수서역,37.48414636,127.10418865
7441,서울동부지방법원,37.48209103,127.11953055
7451,영동시장앞,37.50888985,127.02234421
7455,문정테라타워,37.48504122,127.12000281
7599,먹골역(연등)2,37.61210259,127.07780412
7603,창주공1단지(연등),37.65400452,127.04096193
7609,청계광장(연등)2,37.56908505,126.97755360
7617,청량리역(연등)3,37.58077753,127.04504014
7623,성동장애인종합복지관,37.57065139,127.03370670
7625,아현동웨딩타운(연등),37.55720971,126.95235782
6834,청구동(연등),37.55640310,127.01155134
6836,목동제자교회,37.52114235,126.86966151
6839,윤중중교앞(연등),37.51727053,126.92630741
6864,아현동웨딩타운,37.55715513,126.95175873
6879,남북통합문화센터(B-10),37.56156693,126.82070630
6881,귀뚜라미연구소,37.56187849,126.82718380
6883,롯데중앙연구소,37.57066145,126.82850805
6888,가산동하이힐,37.47694433,126.88881783
6889,대방성결교회앞,37.49887443,126.91855669
6910,양지빌딩앞,37.50912192,127.03305787
6914,서초보금자리삼거리,37.45748937,127.01504274
6925,내곡보금자리입구,37.45724493,127.05965065
6929,자곡래미안,37.47234861,127.09617872
6952,서울역광장(연등),37.55443781,126.97284353
6972,두산아파트앞(경보),37.61892680,127.01775071
6976,롯데캐슬리치후문,37.58012133,127.03004167
7048,안생약국(연등),37.54594812,126.92296589
7051,서초1동주민센터(연등),37.48995967,127.01979987
7060,성덕교회(연등),37.49297522,127.14612976
7086,강북구민운동장(경보),37.62993208,127.03870131
7092,우방아파트앞,37.48925357,126.91952273
7096,율현공원앞,37.47450309,127.11685373
7097,강남한양수자인아파트,37.47722489,127.11487487
7104,중암교(연등)1,37.57168604,126.90126569
7113,코오롱(연등)2,37.51006697,127.12249330
7129,흑석롯데캐슬,37.50372788,126.96088366
7143,은로초교(연등),37.50346278,126.96088622
7153,뒷벌어린이공원(연등)1,37.49264288,126.98659847
7164,평화교회,37.49853997,126.91686716
7167,고척2파출소앞(연등),37.50641542,126.85907946
7201,신림119안전센터(연등),37.48982232,126.92219817
7203,영등포소방서(연등)2,37.51814183,126.90474365
7207,우신초교앞(연등)2,37.51015006,126.91054821
7210,거리공원입구오거리(연등)1,37.50290670,126.89400478
7222,유창빌딩,37.55568656,126.91943142
7227,신한은행마천(연등),37.49628297,127.14902128
7228,흑석한강푸르지오GATE2앞(경보),37.50239841,126.96438919
7237,진안빌라,37.60170761,126.96101202
7248,석촌지하차도입구,37.50462559,127.10585809
7255,향군타워(연등),37.51651341,127.09942083
7262,송례초등학교입구,37.47834943,127.13971636
7263,위례24단지입구사거리,37.47444015,127.13720521
7269,옥수극동아파트(연등)2,37.54365059,127.01443780
7274,겸재삼거리(연등),37.59033746,127.09621118
7275,경희중(연등),37.59546987,127.05957569
6797,신대방삼거리역(연등)1,37.49974291,126.92951853
6799,로데오거리,37.52803072,126.86187505
6806,2기동단앞,37.57925872,127.07324711
6830,상암MBC(연등),37.58157029,126.89150845
6832,월곡두산위브아파트(연등)2,37.60863652,127.03819537
6844,마포자이3차,37.55047858,126.94639241
6848,방학119안전센터,37.66419299,127.04269376
6850,상계역1번출구(경보),37.66071952,127.07349717
7035,금천공동체지원센터(연등)1,37.45086960,126.90668349
7037,벽산밸리5차(연등),37.47805202,126.88452876
7039,독산119안전센터,37.46806805,126.89788249
7049,홍연2교(연등),37.57906860,126.92941547
7055,삼호가든상가,37.50282136,127.01259520
7286,명신초교(연등)1,37.58228926,127.01471157
7298,남가좌동현대아파트(연등),37.57449205,126.91850678
7302,월릉교(연등),37.61568450,127.06895349
7304,유수지주차장(연등),37.58235066,127.08382613
7305,은빛초교(연등),37.64294851,126.91950426
7318,현대자동차면목(연등),37.58337731,127.07974454
7323,후암초교,37.55170210,126.98117205
7332,한성대입구역(연등)2,37.58772460,127.00413790
7336,신도림풍물시장(연등),37.50684263,126.89242493
7375,거리공원(연등),37.50114587,126.89068750
7629,이대역(연등)2,37.55687277,126.94688050
7632,신진시장(연등),37.57107562,127.00516714
7635,검찰특수기록관,37.48342367,127.11578849
7638,청계7가(연등),37.56964498,127.01588614
7642,방화초교(연등),37.56780080,126.80915420
7645,남양아파트앞1(경보),37.58939244,126.93776566
7647,궁전회관(경보),37.62889338,127.02595129
7653,가락시장 제2주차장(경보),37.49212068,127.11079366
7657,방이중(경보),37.51500815,127.11385987
7661,북1문(경보),37.51641817,127.08591527
7662,북2문(경보),37.51682670,127.08932344
7672,올림픽대교남단(경보)1,37.52853051,127.10872319
7678,탄천1교(경보),37.50075278,127.08623649
7694,강동성심병원입구(경보),37.53710485,127.13440277
7719,고덕그라시움121동,37.55883588,127.16536339
7734,서대문소방서(연등),37.57300628,126.93609502
7741,안암오거리(연등)3,37.58266598,127.02999218
7748,래미안에스티움아파트106동앞,37.50154266,126.91653047
7796,국민은행역삼(연등),37.49564477,127.02875338
7797,국회의사당(연등)1,37.52922782,126.91729662
7800,선영빌딩,37.49844580,126.91526318
7803,디지털단지오거리(연등),37.47909694,126.89024745
7810,수서역(연등)3,37.48686326,127.10231387
7828,화랑교(연등)2,37.47050843,126.93977433
7830,천호동공원(연등),37.54661025,127.12628547
7831,삼표레미콘삼거리,37.53169635,127.11071953
7021,수서경찰서(연등)2,37.49209879,127.07476955
